Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
33,527452190,120,RL,0.10958904109589042,0.012821052139568582,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,0.5555555555555556,0.5,0.7608695652173925,0.45000000000000284,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,0.06378454996456415,Unf,0.0,0.3035102739726027,0.17495908346972178,GasA,TA,Y,SBrkr,0.1543793320730939,0.0,0.0,0.1384702336096458,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,TA,0.15384615384615385,Typ,0.25,Fa,Attchd,0.2628205128205128,RFn,0.4,0.2956989247311828,TA,TA,Y,0.0,0.07412398921832884,0.0,0.0,0.2864583333333333,0.0,,,,0.0,7,2010,WD ,Normal,0.1545530853086252
34,527453130,160,RL,0.010273972602739725,0.0045806165135899414,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,0.5555555555555556,0.625,0.7463768115942031,0.4166666666666643,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,0.09107016300496103,Unf,0.0,0.14597602739726026,0.13993453355155483,GasA,TA,Y,SBrkr,0.10943079185045158,0.2910411622276029,0.0,0.2113790504898267,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.25,TA,Attchd,0.2564102564102564,Unf,0.4,0.2956989247311828,TA,TA,Y,0.12148876404494381,0.0,0.0,0.0,0.0,0.0,,,,0.0,6,2010,WD ,Normal,0.18473318234302644
35,527453150,120,RL,0.010273972602739725,0.0045806165135899414,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,0.6666666666666665,0.625,0.7463768115942031,0.4166666666666643,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,0.3578767123287671,0.13682487725040918,GasA,Ex,Y,SBrkr,0.1054400336063852,0.0,0.0,0.0945742275810098,0.0,0.0,0.25,0.0,0.25,0.3333333333333333,TA,0.15384615384615385,Typ,0.0,,Attchd,0.2564102564102564,Unf,0.2,0.20698924731182797,TA,TA,Y,0.0,0.04043126684636119,0.0,0.0,0.0,0.0,,,,0.0,6,2010,WD ,Normal,0.14444814210514262
36,527454200,160,RL,0.010273972602739725,0.0045806165135899414,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,0.5555555555555556,0.5,0.7681159420289863,0.46666666666666856,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,0.055102763997165134,Unf,0.0,0.2328767123287671,0.13993453355155483,GasA,Fa,Y,SBrkr,0.10943079185045158,0.2910411622276029,0.0,0.2113790504898267,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,TA,0.3846153846153847,Typ,0.25,TA,Attchd,0.2660256410256405,Unf,0.4,0.2956989247311828,TA,TA,Y,0.018258426966292134,0.0,0.0,0.0,0.0,0.0,,,,0.0,7,2010,WD ,Normal,0.1794786118772155
37,528108120,60,RL,0.27739726027397255,0.05402323026946179,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,0.8888888888888888,0.5,0.9927536231884062,1.0,Gable,CompShg,VinylSd,VinylSd,Stone,0.10125,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,0.6806506849315068,0.2602291325695581,GasA,Ex,Y,SBrkr,0.27158160050409574,0.3423728813559322,0.0,0.37678975131876413,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,Ex,0.6153846153846154,Typ,0.25,Gd,Attchd,0.365384615384615,Fin,0.6000000000000001,0.5047043010752689,TA,TA,Y,0.10112359550561797,0.17924528301886794,0.0,0.0,0.0,0.0,,,,0.0,1,2010,New,Partial,0.4895818035572094
38,528112020,20,RL,0.2636986301369863,0.04757297436256983,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,0.7777777777777777,0.5,0.9782608695652169,0.9666666666666686,Gable,CompShg,VinylSd,VinylSd,Stone,0.125,Gd,TA,PConc,Ex,TA,No,GLQ,0.21580439404677534,Unf,0.0,0.20804794520547945,0.2788870703764321,GasA,Ex,Y,SBrkr,0.2877546733879437,0.0,0.0,0.25810097965335344,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.25,Gd,Attchd,0.36217948717948634,RFn,0.6000000000000001,0.5188172043010754,TA,TA,Y,0.0,0.06738544474393532,0.0,0.0,0.0,0.0,,,,0.0,5,2010,WD ,Normal,0.3950507335515102
39,528120060,20,RL,0.21232876712328763,0.041407838463156425,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,0.8888888888888888,0.5,0.9927536231884062,1.0,Hip,CompShg,VinylSd,VinylSd,Stone,0.28125,Ex,TA,PConc,Ex,TA,Av,GLQ,0.2916371367824238,Unf,0.0,0.12157534246575341,0.3158756137479542,GasA,Ex,Y,SBrkr,0.3373240915773997,0.0,0.0,0.3025621703089676,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,Ex,0.46153846153846156,Typ,0.25,Gd,Attchd,0.3685897435897436,Fin,0.6000000000000001,0.40725806451612906,TA,TA,Y,0.11797752808988764,0.1280323450134771,0.0,0.0,0.0,0.0,,,,0.0,4,2010,New,Partial,0.5152214127788459
40,528120090,20,RL,0.24999999999999994,0.054140082731543165,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,0.7777777777777777,0.5,0.9927536231884062,1.0,Gable,CompShg,VinylSd,VinylSd,Stone,0.16,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.660958904109589,0.25270049099836334,GasA,Ex,Y,SBrkr,0.25414828817475316,0.0,0.0,0.22795779954785228,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.0,,Attchd,0.365384615384615,RFn,0.6000000000000001,0.5833333333333334,TA,TA,Y,0.0,0.04716981132075472,0.0,0.0,0.0,0.0,,,,0.0,6,2010,New,Partial,0.3747613549246777
41,528120100,20,RL,0.25342465753424653,0.05086353969478138,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,0.6666666666666665,0.5,0.9637681159420293,0.9166666666666643,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.14125000000000001,Gd,TA,PConc,Gd,TA,Mn,BLQ,0.21279234585400425,Unf,0.0,0.14554794520547945,0.25220949263502457,GasA,Ex,Y,SBrkr,0.25351816845200587,0.0,0.0,0.22739261492087415,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.25,Gd,Attchd,0.3525641025641022,RFn,0.4,0.3575268817204301,TA,TA,Y,0.0,0.09433962264150944,0.0,0.0,0.0,0.0,,,,0.0,5,2010,New,Partial,0.2791807181515768
42,528120120,20,RL,0.2363013698630137,0.047769286498866546,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,0.8888888888888888,0.5,0.9637681159420293,0.9166666666666643,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.384375,Gd,TA,PConc,Ex,TA,No,GLQ,0.019489723600283487,Unf,0.0,0.6797945205479452,0.27790507364975453,GasA,Ex,Y,SBrkr,0.28649443394244906,0.0,0.0,0.2569706103993971,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,Ex,0.3846153846153847,Typ,0.25,Gd,Attchd,0.3525641025641022,Fin,0.6000000000000001,0.49059139784946243,TA,TA,Y,0.1348314606741573,0.09973045822102426,0.0,0.0,0.0,0.0,,,,0.0,6,2010,WD ,Normal,0.3532836349771156
43,528138020,20,RL,0.19863013698630133,0.05993129075229616,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,0.7777777777777777,0.5,0.9637681159420293,0.93333333333333,Hip,CompShg,CemntBd,CmentBd,BrkFace,0.15,Gd,TA,PConc,Ex,TA,No,GLQ,0.004961020552799433,Unf,0.0,0.7679794520547945,0.2981996726677578,GasA,Ex,Y,SBrkr,0.31253938248267166,0.0,0.0,0.2803315749811605,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,Ex,0.46153846153846156,Typ,0.25,Gd,Attchd,0.3525641025641022,RFn,0.6000000000000001,0.4556451612903226,TA,TA,Y,0.0,0.16037735849056606,0.0,0.0,0.0,0.0,,,,0.0,2,2010,WD ,Normal,0.33172642280968617
44,528138060,20,RL,0.1678082191780822,0.04146392764495548,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,0.6666666666666665,0.5,0.9565217391304355,0.8999999999999986,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.105,Gd,TA,PConc,Gd,TA,No,GLQ,0.00035435861091424523,Unf,0.0,0.6485445205479452,0.24828150572831426,GasA,Ex,Y,SBrkr,0.25225792900651123,0.0,0.0,0.22626224566691788,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.0,,Attchd,0.34935897435897356,RFn,0.4,0.3575268817204301,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3,2010,WD ,Normal,0.27109676358879076
45,528150070,20,RL,0.2705479452054794,0.054308350276940344,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,0.8888888888888888,0.5,0.9927536231884062,1.0,Hip,CompShg,VinylSd,VinylSd,Stone,0.47500000000000003,Ex,TA,PConc,Ex,TA,Gd,GLQ,0.3876683203401843,Unf,0.0,0.060787671232876705,0.38134206219312605,GasA,Ex,Y,SBrkr,0.4263810123923545,0.0,0.0,0.38244159758854557,0.3333333333333333,0.0,0.5,0.5,0.25,0.3333333333333333,Ex,0.6923076923076924,Typ,0.5,Gd,Attchd,0.365384615384615,Fin,0.6000000000000001,0.5510752688172044,TA,TA,Y,0.0,0.09029649595687332,0.0,0.0,0.0,0.0,,,,0.0,3,2010,New,Partial,0.8068702835177598
46,528175010,120,RL,0.07876712328767123,0.023702353408586323,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,0.6666666666666665,0.5,0.9927536231884062,1.0,Gable,CompShg,VinylSd,VinylSd,Stone,0.08,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.1298724309000709,Unf,0.0,0.2675513698630137,0.22225859247135846,GasA,Ex,Y,SBrkr,0.21508086536441923,0.0,0.0,0.19291635267520724,0.3333333333333333,0.0,0.5,0.0,0.25,0.3333333333333333,Gd,0.3076923076923077,Typ,0.25,Gd,Attchd,0.3685897435897436,RFn,0.4,0.3252688172043011,TA,TA,Y,0.1348314606741573,0.04716981132075472,0.0,0.0,0.0,0.0,,,,0.0,6,2010,New,Partial,0.28457002119343416
47,528176010,20,RL,0.30479452054794515,0.060763280282315556,Pave,,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,0.8888888888888888,0.5,0.9492753623188417,0.8999999999999986,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.6843750000000001,Ex,TA,PConc,Ex,TA,Gd,GLQ,0.24326718639262934,Unf,0.0,0.6305650684931506,0.46579378068739774,GasA,Ex,Y,SBrkr,0.4961142617097248,0.0,0.0,0.44498869630746046,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,Ex,0.6153846153846154,Typ,0.5,Gd,Attchd,0.3461538461538458,Fin,0.6000000000000001,0.6438172043010754,TA,TA,Y,0.1544943820224719,0.20215633423180593,0.0,0.0,0.0,0.0,,,,0.0,6,2010,WD ,Normal,0.6564319310815927
48,528176070,60,RL,0.2876712328767123,0.05772511626819978,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,0.7777777777777777,0.5,0.9420289855072461,0.8666666666666671,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.145,Gd,TA,PConc,Gd,TA,Gd,GLQ,0.10240963855421686,Unf,0.0,0.4678938356164383,0.27348608837970545,GasA,Ex,Y,SBrkr,0.2841839949590422,0.27263922518159805,0.0,0.36096458176337604,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.25,Ex,Attchd,0.3429487179487172,Fin,0.6000000000000001,0.5080645161290323,TA,TA,Y,0.16713483146067415,0.1752021563342318,0.0,0.0,0.0,0.0,,,,0.0,6,2010,WD ,Normal,0.41391329419801104
49,528180070,120,RL,0.136986301369863,0.029717918156535565,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,0.8888888888888888,0.5,0.9637681159420293,0.9166666666666643,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.2575,Ex,TA,PConc,Ex,TA,No,GLQ,0.08079376328844791,Unf,0.0,0.5547945205479452,0.28674304418985275,GasA,Ex,Y,SBrkr,0.29783658895190085,0.0,0.0,0.2671439336850038,0.3333333333333333,0.0,0.5,0.0,0.25,0.3333333333333333,Ex,0.3076923076923077,Typ,0.25,Gd,Attchd,0.3525641025641022,RFn,0.4,0.38709677419354843,TA,TA,Y,0.13764044943820225,0.11051212938005392,0.0,0.0,0.0,0.0,,,,0.0,2,2010,WD ,Normal,0.4137785616219646
50,528181050,120,RL,0.06849315068493152,0.027259342354343415,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,0.7777777777777777,0.5,0.9710144927536231,0.93333333333333,Gable,CompShg,VinylSd,VinylSd,Stone,0.11125,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.004252303330970942,Unf,0.0,0.5761986301369862,0.2242225859247136,GasA,Ex,Y,SBrkr,0.2176013442554085,0.0,0.0,0.19517709118311982,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,Gd,0.3076923076923077,Typ,0.25,Gd,Attchd,0.35576923076922995,RFn,0.4,0.3252688172043011,TA,TA,Y,0.08426966292134831,0.0660377358490566,0.0,0.0,0.0,0.0,,,,0.0,4,2010,WD ,Normal,0.25897083174461166
51,528188120,160,RL,0.05136986301369863,0.0062072027857626964,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,0.6666666666666665,0.5,0.9492753623188417,0.8833333333333329,Gable,CompShg,VinylSd,Wd Shng,Stone,0.06625,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.3270547945205479,0.12504091653027824,GasA,Ex,Y,SBrkr,0.09031716026044949,0.41743341404358353,0.0,0.2434061793519216,0.0,0.0,0.5,0.5,0.25,0.3333333333333333,Gd,0.3076923076923077,Typ,0.0,,BuiltIn,0.3461538461538458,RFn,0.4,0.31854838709677424,TA,TA,Y,0.0,0.03638814016172507,0.0,0.0,0.0,0.0,,,,0.0,6,2010,WD ,Normal,0.2192247218109136
52,528218150,20,RL,0.2705479452054794,0.0803664493210872,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,0.5555555555555556,0.5,0.9637681159420293,0.9166666666666643,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.5667808219178082,0.21669394435351885,GasA,Ex,Y,SBrkr,0.20793950850661624,0.0,0.0,0.18651092690278825,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3076923076923077,Typ,0.0,,Attchd,0.3525641025641022,Fin,0.4,0.28897849462365593,TA,TA,Y,0.025280898876404494,0.030997304582210245,0.0,0.0,0.0,0.0,,,,0.0,1,2010,WD ,Normal,0.2515605400620578
53,528228285,120,RL,0.07534246575342464,0.008894809413634346,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,0.6666666666666665,0.5,0.9710144927536231,0.93333333333333,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.00875,Gd,TA,PConc,Gd,TA,Av,GLQ,0.002834868887313962,Unf,0.0,0.4833047945205479,0.18739770867430444,GasA,Ex,Y,SBrkr,0.17034236504935935,0.0,0.0,0.15278824415975886,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,Gd,0.3076923076923077,Typ,0.0,,Attchd,0.35576923076922995,Fin,0.4,0.29368279569892475,TA,TA,Y,0.0702247191011236,0.15633423180592992,0.0,0.0,0.0,0.0,,,,0.0,1,2010,WD ,Normal,0.1983411725237163
54,528228440,120,RL,0.07534246575342464,0.00879665334548599,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,0.7777777777777777,0.5,0.9565217391304355,0.9166666666666643,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.01,Gd,TA,PConc,Gd,TA,No,GLQ,0.004252303330970942,Unf,0.0,0.5273972602739726,0.20556464811783962,GasA,Ex,Y,SBrkr,0.196387313589582,0.0,0.0,0.17614920874152223,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,Gd,0.3076923076923077,Typ,0.25,TA,Attchd,0.34935897435897356,Fin,0.4,0.28897849462365593,TA,TA,Y,0.10252808988764045,0.026954177897574125,0.0,0.0,0.25,0.0,,,,0.0,4,2010,WD ,Normal,0.24145559685857523
55,528231020,80,RL,0.15753424657534243,0.05608918179906052,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,0.6666666666666665,0.5,0.9565217391304355,0.8999999999999986,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,0.05776045357902197,Unf,0.0,0.02482876712328767,0.06284779050736498,GasA,Ex,Y,SBrkr,0.08611636210880068,0.3050847457627119,0.0,0.19593067068575737,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.25,Gd,BuiltIn,0.34935897435897356,Fin,0.4,0.2688172043010753,TA,TA,Y,0.0702247191011236,0.0,0.0,0.0,0.0,0.0,,,,0.0,6,2010,WD ,Normal,0.2313506536550927
56,528240070,60,RL,0.1651527060408713,0.03062001916380379,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.5555555555555556,0.5,0.9420289855072461,0.8666666666666671,Gable,CompShg,VinylSd,VinylSd,,0.06368550051599588,Gd,TA,PConc,Gd,TA,No,GLQ,0.11073706591070163,Unf,0.0,0.10059931506849315,0.1407528641571195,GasA,Ex,Y,SBrkr,0.11048099138836377,0.5326876513317191,0.0,0.3063300678221552,0.3333333333333333,0.0,0.5,0.5,0.5,0.3333333333333333,Gd,0.46153846153846156,Typ,0.5,TA,BuiltIn,0.3429487179487172,Fin,0.4,0.2956989247311828,TA,TA,Y,0.20224719101123595,0.0646900269541779,0.0,0.0,0.0,0.0,,,,0.0,5,2010,WD ,Normal,0.2744650779899516
57,528240130,60,RL,0.14383561643835613,0.03401341466264695,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.6666666666666665,0.5,0.9565217391304355,0.8999999999999986,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.36258561643835613,0.1386252045826514,GasA,Ex,Y,SBrkr,0.10775047258979205,0.4290556900726392,0.0,0.2635644310474755,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.25,Gd,BuiltIn,0.34935897435897356,Fin,0.4,0.290994623655914,TA,TA,Y,0.10112359550561797,0.0646900269541779,0.0,0.0,0.0,0.0,,,,0.0,4,2010,WD ,Normal,0.23214288120224572
58,528250100,80,RL,0.1651527060408713,0.030147935216995027,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,0.6666666666666665,0.5,0.9275362318840585,0.8333333333333357,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,0.04429482636428066,Unf,0.0,0.05736301369863013,0.06284779050736498,GasA,Ex,Y,SBrkr,0.0924175593362739,0.31767554479418886,0.0,0.20648078372268275,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,TA,0.3846153846153847,Typ,0.25,TA,BuiltIn,0.3365384615384608,Fin,0.4,0.2688172043010753,TA,TA,Y,0.12640449438202248,0.0,0.0,0.0,0.0,0.0,,,,0.0,4,2010,WD ,Normal,0.22528768773300314
59,528292020,60,RL,0.1651527060408713,0.03835097805510763,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,0.6666666666666665,0.5,0.9347826086956523,0.8500000000000014,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.1125,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.37842465753424653,0.1446808510638298,GasA,Ex,Y,SBrkr,0.11552194917034235,0.5573849878934625,0.0,0.3204596834966089,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.46153846153846156,Typ,0.25,Gd,BuiltIn,0.3397435897435894,Fin,0.4,0.2916666666666667,TA,TA,Y,0.10112359550561797,0.0646900269541779,0.0,0.0,0.0,0.0,,,,0.0,5,2010,WD ,Normal,0.28254903255273767
60,528328100,60,RL,0.297945205479452,0.06297880296337845,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.8888888888888888,0.5,0.9202898550724647,0.8166666666666629,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.10312500000000001,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.5963184931506849,0.227986906710311,GasA,Ex,Y,SBrkr,0.2285234194496954,0.5699757869249394,0.0,0.42671439336850037,0.0,0.0,0.5,0.5,0.5,0.3333333333333333,Gd,0.6153846153846154,Typ,0.25,TA,BuiltIn,0.33333333333333304,Fin,0.6000000000000001,0.5235215053763441,TA,TA,Y,0.4691011235955056,0.04043126684636119,0.0,0.0,0.0,0.0,,,,0.0,5,2010,WD ,Normal,0.4316548798118055
61,528344070,60,RL,0.13356164383561642,0.0754072308303536,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.7777777777777777,0.5,0.9130434782608692,0.7999999999999972,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.07125000000000001,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,0.6973458904109588,0.26661211129296236,GasA,Ex,Y,SBrkr,0.27536231884057966,0.4019370460048426,0.0,0.403353428786737,0.0,0.0,0.5,0.5,0.5,0.3333333333333333,Gd,0.3846153846153847,Typ,0.25,TA,Attchd,0.3301282051282044,Fin,0.6000000000000001,0.6465053763440861,TA,TA,Y,0.016151685393258425,0.23180592991913748,0.0,0.0,0.4444444444444444,0.0,,,,0.0,1,2010,WD ,Normal,0.461069695814263
62,528358010,20,RL,0.13013698630136983,0.043436397204889114,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,0.6666666666666665,0.5,0.8985507246376816,0.7666666666666657,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.21125,Gd,TA,PConc,Gd,TA,No,GLQ,0.16282778171509568,Unf,0.0,0.3428938356164383,0.281505728314239,GasA,Ex,Y,SBrkr,0.2911153119092627,0.0,0.0,0.26111529766390357,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,Gd,0.3846153846153847,Typ,0.25,TA,Attchd,0.323717948717948,Fin,0.4,0.3541666666666667,TA,TA,Y,0.16853932584269662,0.07547169811320756,0.15217391304347827,0.0,0.0,0.0,,,,0.0,3,2010,WD ,Normal,0.3336126788743362
63,528363130,60,RL,0.2636986301369863,0.05120942298254225,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.7777777777777777,0.5,0.8840579710144922,0.75,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.22625,Gd,TA,PConc,Ex,TA,Av,GLQ,0.18284904323175052,Unf,0.0,0.18450342465753425,0.23944353518821607,GasA,Ex,Y,SBrkr,0.2449065322411258,0.5433414043583535,0.0,0.4310474755086662,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,Gd,0.5384615384615384,Typ,0.5,TA,Attchd,0.3173076923076916,RFn,0.4,0.478494623655914,TA,TA,Y,0.13061797752808987,0.0431266846361186,0.0,0.0,0.0,0.0,,,,0.0,4,2010,WD ,Normal,0.4206499230003327
64,528382020,60,RL,0.24315068493150682,0.048909766528780776,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.7777777777777777,0.75,0.9202898550724647,0.9500000000000028,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.2175,Gd,TA,PConc,Gd,TA,No,GLQ,0.09284195605953224,Unf,0.0,0.26883561643835613,0.18854337152209494,GasA,Ex,Y,SBrkr,0.17433312329342576,0.535593220338983,0.0,0.36473247927656366,0.0,0.0,0.5,0.5,0.5,0.3333333333333333,Gd,0.5384615384615384,Typ,0.25,Gd,Attchd,0.33333333333333304,Fin,0.6000000000000001,0.4509408602150538,TA,TA,Y,0.09269662921348315,0.07681940700808626,0.0,0.0,0.0,0.0,,,,0.0,4,2010,WD ,Normal,0.37349352138408076
65,528382030,60,RL,0.1267123287671233,0.0723083035359555,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.6666666666666665,0.5,0.9130434782608692,0.7999999999999972,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.01875,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.5115582191780822,0.1955810147299509,GasA,Gd,Y,SBrkr,0.1808443604284814,0.31186440677966104,0.0,0.28353428786737,0.0,0.0,0.5,0.5,0.5,0.3333333333333333,TA,0.3846153846153847,Typ,0.0,,Attchd,0.3301282051282044,Fin,0.4,0.3266129032258065,TA,TA,Y,0.0,0.1091644204851752,0.0,0.0,0.0,0.0,,,,0.0,6,2010,WD ,Normal,0.28052804391204117
